time, mTimeStamp, mPci, mTac, mEarfcn, mMcc+mMnc, ss, rsrp, rsrq, rssnr, cqi, ta
11-07 16:53:45.657,22894307480911,116,16185,2300,310260,20,-102,-9,2147483647,2147483647,2147483647
11-07 16:53:45.696,22894307480911,116,16185,2300,310260,20,-102,-9,2147483647,2147483647,2147483647
11-07 16:53:46.224,22896811808244,116,16185,2300,310260,15,-112,-8,2147483647,2147483647,2147483647
11-07 16:53:46.271,22896811808244,116,16185,2300,310260,15,-112,-8,2147483647,2147483647,2147483647
11-07 16:53:46.669,22896811808244,116,16185,2300,310260,15,-112,-8,2147483647,2147483647,2147483647
11-07 16:53:46.677,22896811808244,116,16185,2300,310260,15,-112,-8,2147483647,2147483647,2147483647
11-07 16:53:47.169,22896811808244,116,16185,2300,310260,15,-112,-8,2147483647,2147483647,2147483647
11-07 16:53:47.204,22896811808244,116,16185,2300,310260,15,-112,-8,2147483647,2147483647,2147483647
11-07 16:53:47.669,22896811808244,116,16185,2300,310260,15,-112,-8,2147483647,2147483647,2147483647
11-07 16:53:47.678,22896811808244,116,16185,2300,310260,15,-112,-8,2147483647,2147483647,2147483647
11-07 16:53:48.177,22896811808244,116,16185,2300,310260,15,-112,-8,2147483647,2147483647,2147483647
11-07 16:53:48.222,22896811808244,116,16185,2300,310260,15,-112,-8,2147483647,2147483647,2147483647
11-07 16:53:48.728,22899322211254,116,16185,2300,310260,13,-119,-11,2147483647,2147483647,2147483647
11-07 16:53:48.737,22899322211254,116,16185,2300,310260,13,-119,-11,2147483647,2147483647,2147483647
11-07 16:53:49.180,22899322211254,116,16185,2300,310260,13,-119,-11,2147483647,2147483647,2147483647
11-07 16:53:49.223,22899322211254,116,16185,2300,310260,13,-119,-11,2147483647,2147483647,2147483647
11-07 16:53:49.676,22899322211254,116,16185,2300,310260,13,-119,-11,2147483647,2147483647,2147483647
11-07 16:53:49.690,22899322211254,116,16185,2300,310260,13,-119,-11,2147483647,2147483647,2147483647
11-07 16:53:50.184,22899322211254,116,16185,2300,310260,13,-119,-11,2147483647,2147483647,2147483647
11-07 16:53:50.231,22899322211254,116,16185,2300,310260,13,-119,-11,2147483647,2147483647,2147483647
11-07 16:53:50.677,22899322211254,116,16185,2300,310260,13,-119,-11,2147483647,2147483647,2147483647
11-07 16:53:50.690,22899322211254,116,16185,2300,310260,13,-119,-11,2147483647,2147483647,2147483647
11-07 16:53:51.228,22901818149836,116,16185,2300,310260,14,-116,-10,2147483647,2147483647,2147483647
11-07 16:53:51.265,22901818149836,116,16185,2300,310260,14,-116,-10,2147483647,2147483647,2147483647
11-07 16:53:51.872,22901818149836,116,16185,2300,310260,14,-116,-10,2147483647,2147483647,2147483647
11-07 16:53:51.877,22901818149836,116,16185,2300,310260,14,-116,-10,2147483647,2147483647,2147483647
11-07 16:53:52.363,22901818149836,116,16185,2300,310260,14,-116,-10,2147483647,2147483647,2147483647
11-07 16:53:52.373,22901818149836,116,16185,2300,310260,14,-116,-10,2147483647,2147483647,2147483647
11-07 16:53:52.878,22901818149836,116,16185,2300,310260,14,-116,-10,2147483647,2147483647,2147483647
11-07 16:53:52.890,22901818149836,116,16185,2300,310260,14,-116,-10,2147483647,2147483647,2147483647
11-07 16:53:53.427,22904020083441,116,16185,2300,310260,17,-106,-7,2147483647,2147483647,2147483647
11-07 16:53:53.457,22904020083441,116,16185,2300,310260,17,-106,-7,2147483647,2147483647,2147483647
11-07 16:53:58.626,22904857052066,116,16185,2300,310260,14,-115,-9,2147483647,2147483647,2147483647
11-07 16:53:58.630,22904857052066,116,16185,2300,310260,14,-115,-9,2147483647,2147483647,2147483647
11-07 16:53:59.067,22904857052066,116,16185,2300,310260,14,-115,-9,2147483647,2147483647,2147483647
11-07 16:53:59.085,22904857052066,116,16185,2300,310260,14,-115,-9,2147483647,2147483647,2147483647
11-07 16:53:59.558,22904857052066,116,16185,2300,310260,14,-115,-9,2147483647,2147483647,2147483647
11-07 16:53:59.560,22904857052066,116,16185,2300,310260,14,-115,-9,2147483647,2147483647,2147483647
11-07 16:54:00.084,22904857052066,116,16185,2300,310260,14,-115,-9,2147483647,2147483647,2147483647
11-07 16:54:00.126,22904857052066,116,16185,2300,310260,14,-115,-9,2147483647,2147483647,2147483647
11-07 16:54:00.583,22904857052066,116,16185,2300,310260,14,-115,-9,2147483647,2147483647,2147483647
11-07 16:54:00.588,22904857052066,116,16185,2300,310260,14,-115,-9,2147483647,2147483647,2147483647
11-07 16:54:05.627,22907611666611,116,16185,2300,310260,14,-120,-13,2147483647,2147483647,2147483647
11-07 16:54:05.656,22907611666611,116,16185,2300,310260,14,-120,-13,2147483647,2147483647,2147483647
11-07 16:54:06.087,22907611666611,116,16185,2300,310260,14,-120,-13,2147483647,2147483647,2147483647
11-07 16:54:06.105,22907611666611,116,16185,2300,310260,14,-120,-13,2147483647,2147483647,2147483647
11-07 16:54:42.953,22908359572571,116,16185,675,310260,18,-106,-9,2147483647,2147483647,2147483647
11-07 16:54:42.961,22908359572571,116,16185,675,310260,18,-106,-9,2147483647,2147483647,2147483647
11-07 16:54:48.516,22909236984221,116,16185,675,310260,22,-99,-8,2147483647,2147483647,2147483647
11-07 16:54:48.524,22909236984221,116,16185,675,310260,22,-99,-8,2147483647,2147483647,2147483647
11-07 16:54:48.870,22909236984221,116,16185,675,310260,22,-99,-8,2147483647,2147483647,2147483647
11-07 16:54:48.873,22909236984221,116,16185,675,310260,22,-99,-8,2147483647,2147483647,2147483647
11-07 16:54:48.919,22909236984221,116,16185,675,310260,22,-99,-8,2147483647,2147483647,2147483647
11-07 16:54:49.007,22909236984221,116,16185,675,310260,22,-99,-8,2147483647,2147483647,2147483647
11-07 16:54:49.027,22909236984221,116,16185,675,310260,22,-99,-8,2147483647,2147483647,2147483647
11-07 16:54:50.051,22909236984221,116,16185,675,310260,22,-99,-8,2147483647,2147483647,2147483647
11-07 16:54:50.057,22909236984221,116,16185,675,310260,22,-99,-8,2147483647,2147483647,2147483647
11-07 16:54:50.611,22910787150365,116,16185,675,310260,21,-101,-9,2147483647,2147483647,2147483647
11-07 16:54:50.634,22910787150365,116,16185,675,310260,21,-101,-9,2147483647,2147483647,2147483647
11-07 16:54:51.077,22910787150365,116,16185,675,310260,21,-101,-9,2147483647,2147483647,2147483647
11-07 16:54:51.087,22910787150365,116,16185,675,310260,21,-101,-9,2147483647,2147483647,2147483647
11-07 16:54:51.596,22910787150365,116,16185,675,310260,21,-101,-9,2147483647,2147483647,2147483647
11-07 16:54:51.627,22910787150365,116,16185,675,310260,21,-101,-9,2147483647,2147483647,2147483647
11-07 16:54:52.061,22910787150365,116,16185,675,310260,21,-101,-9,2147483647,2147483647,2147483647
11-07 16:54:52.066,22910787150365,116,16185,675,310260,21,-101,-9,2147483647,2147483647,2147483647
11-07 16:54:52.577,22910787150365,116,16185,675,310260,21,-101,-9,2147483647,2147483647,2147483647
11-07 16:54:52.593,22910787150365,116,16185,675,310260,21,-101,-9,2147483647,2147483647,2147483647
11-07 16:54:53.123,22913280984676,116,16185,675,310260,24,-96,-10,2147483647,2147483647,2147483647
11-07 16:54:53.130,22913280984676,116,16185,675,310260,24,-96,-10,2147483647,2147483647,2147483647
11-07 16:54:53.574,22913280984676,116,16185,675,310260,24,-96,-10,2147483647,2147483647,2147483647
11-07 16:54:53.600,22913280984676,116,16185,675,310260,24,-96,-10,2147483647,2147483647,2147483647
11-07 16:54:54.064,22913280984676,116,16185,675,310260,24,-96,-10,2147483647,2147483647,2147483647
11-07 16:54:54.082,22913280984676,116,16185,675,310260,24,-96,-10,2147483647,2147483647,2147483647
11-07 16:54:54.561,22913280984676,116,16185,675,310260,24,-96,-10,2147483647,2147483647,2147483647
11-07 16:54:54.575,22913280984676,116,16185,675,310260,24,-96,-10,2147483647,2147483647,2147483647
11-07 16:54:55.066,22913280984676,116,16185,675,310260,24,-96,-10,2147483647,2147483647,2147483647
11-07 16:54:55.071,22913280984676,116,16185,675,310260,24,-96,-10,2147483647,2147483647,2147483647
11-07 16:54:55.617,22915773511539,116,16185,675,310260,27,-89,-9,2147483647,2147483647,2147483647
11-07 16:54:55.647,22915773511539,116,16185,675,310260,27,-89,-9,2147483647,2147483647,2147483647
11-07 16:54:56.085,22915773511539,116,16185,675,310260,27,-89,-9,2147483647,2147483647,2147483647
11-07 16:54:56.095,22915773511539,116,16185,675,310260,27,-89,-9,2147483647,2147483647,2147483647
11-07 16:54:57.032,22915773511539,116,16185,675,310260,27,-89,-9,2147483647,2147483647,2147483647
11-07 16:54:57.054,22915773511539,116,16185,675,310260,27,-89,-9,2147483647,2147483647,2147483647
11-07 16:54:57.523,22915773511539,116,16185,675,310260,27,-89,-9,2147483647,2147483647,2147483647
11-07 16:54:57.533,22915773511539,116,16185,675,310260,27,-89,-9,2147483647,2147483647,2147483647
11-07 16:54:58.067,22918003383271,116,16185,675,310260,28,-88,-12,2147483647,2147483647,2147483647
11-07 16:54:58.087,22918003383271,116,16185,675,310260,28,-88,-12,2147483647,2147483647,2147483647
11-07 16:54:58.523,22918003383271,116,16185,675,310260,28,-88,-12,2147483647,2147483647,2147483647
11-07 16:54:58.533,22918003383271,116,16185,675,310260,28,-88,-12,2147483647,2147483647,2147483647
11-07 16:54:59.020,22918003383271,116,16185,675,310260,28,-88,-12,2147483647,2147483647,2147483647
11-07 16:54:59.046,22918003383271,116,16185,675,310260,28,-88,-12,2147483647,2147483647,2147483647
11-07 16:55:00.011,22918003383271,116,16185,675,310260,28,-88,-12,2147483647,2147483647,2147483647
11-07 16:55:00.014,22918003383271,116,16185,675,310260,28,-88,-12,2147483647,2147483647,2147483647
11-07 16:55:00.871,22920421830075,116,16185,675,310260,27,-87,-8,2147483647,2147483647,2147483647
11-07 16:55:00.890,22920421830075,116,16185,675,310260,27,-87,-8,2147483647,2147483647,2147483647
11-07 16:55:02.001,22920421830075,116,16185,675,310260,27,-87,-8,2147483647,2147483647,2147483647
11-07 16:55:02.011,22920421830075,116,16185,675,310260,27,-87,-8,2147483647,2147483647,2147483647
11-07 16:55:02.385,22920421830075,116,16185,675,310260,27,-87,-8,2147483647,2147483647,2147483647
11-07 16:55:02.408,22920421830075,116,16185,675,310260,27,-87,-8,2147483647,2147483647,2147483647
11-07 16:55:02.935,22922108487118,116,16185,675,310260,24,-93,-8,2147483647,2147483647,2147483647
11-07 16:55:02.942,22922108487118,116,16185,675,310260,24,-93,-8,2147483647,2147483647,2147483647
11-07 16:55:03.397,22922108487118,116,16185,675,310260,24,-93,-8,2147483647,2147483647,2147483647
11-07 16:55:03.433,22922108487118,116,16185,675,310260,24,-93,-8,2147483647,2147483647,2147483647
11-07 16:55:03.918,22922108487118,116,16185,675,310260,24,-93,-8,2147483647,2147483647,2147483647
11-07 16:55:03.945,22922108487118,116,16185,675,310260,24,-93,-8,2147483647,2147483647,2147483647
11-07 16:55:04.685,22922108487118,116,16185,675,310260,24,-93,-8,2147483647,2147483647,2147483647
11-07 16:55:04.703,22922108487118,116,16185,675,310260,24,-93,-8,2147483647,2147483647,2147483647
11-07 16:55:05.178,22924350847966,116,16185,675,310260,26,-92,-9,2147483647,2147483647,2147483647
11-07 16:55:05.185,22924350847966,116,16185,675,310260,26,-92,-9,2147483647,2147483647,2147483647
11-07 16:55:05.656,22924350847966,116,16185,675,310260,26,-92,-9,2147483647,2147483647,2147483647
11-07 16:55:05.690,22924350847966,116,16185,675,310260,26,-92,-9,2147483647,2147483647,2147483647
11-07 16:55:06.141,22924350847966,116,16185,675,310260,26,-92,-9,2147483647,2147483647,2147483647
11-07 16:55:06.148,22924350847966,116,16185,675,310260,26,-92,-9,2147483647,2147483647,2147483647
11-07 16:55:06.637,22924350847966,116,16185,675,310260,26,-92,-9,2147483647,2147483647,2147483647
11-07 16:55:06.676,22924350847966,116,16185,675,310260,26,-92,-9,2147483647,2147483647,2147483647
11-07 16:55:07.155,22924350847966,116,16185,675,310260,26,-92,-9,2147483647,2147483647,2147483647
11-07 16:55:07.173,22924350847966,116,16185,675,310260,26,-92,-9,2147483647,2147483647,2147483647
11-07 16:55:07.713,22926907654158,116,16185,675,310260,28,-86,-8,2147483647,2147483647,2147483647
11-07 16:55:07.734,22926907654158,116,16185,675,310260,28,-86,-8,2147483647,2147483647,2147483647
11-07 16:55:08.204,22926907654158,116,16185,675,310260,28,-86,-8,2147483647,2147483647,2147483647
11-07 16:55:08.211,22926907654158,116,16185,675,310260,28,-86,-8,2147483647,2147483647,2147483647
11-07 16:55:08.708,22926907654158,116,16185,675,310260,28,-86,-8,2147483647,2147483647,2147483647
11-07 16:55:08.749,22926907654158,116,16185,675,310260,28,-86,-8,2147483647,2147483647,2147483647
11-07 16:55:09.185,22926907654158,116,16185,675,310260,28,-86,-8,2147483647,2147483647,2147483647
11-07 16:55:09.199,22926907654158,116,16185,675,310260,28,-86,-8,2147483647,2147483647,2147483647
11-07 16:55:10.000,22926907654158,116,16185,675,310260,28,-86,-8,2147483647,2147483647,2147483647
11-07 16:55:10.021,22926907654158,116,16185,675,310260,28,-86,-8,2147483647,2147483647,2147483647
11-07 16:55:10.036,22926907654158,116,16185,675,310260,28,-86,-8,2147483647,2147483647,2147483647
11-07 16:55:14.032,22929556053797,116,16185,675,310260,26,-88,-7,2147483647,2147483647,2147483647
11-07 16:55:14.034,22929556053797,116,16185,675,310260,26,-88,-7,2147483647,2147483647,2147483647
11-07 16:55:14.783,22929556053797,116,16185,675,310260,26,-88,-7,2147483647,2147483647,2147483647
11-07 16:55:14.812,22929556053797,116,16185,675,310260,26,-88,-7,2147483647,2147483647,2147483647
11-07 16:55:20.643,22930809103297,116,16185,675,310260,28,-88,-10,2147483647,2147483647,2147483647
11-07 16:55:20.657,22930809103297,116,16185,675,310260,28,-88,-10,2147483647,2147483647,2147483647
11-07 16:55:21.436,22930809103297,116,16185,675,310260,28,-88,-10,2147483647,2147483647,2147483647
11-07 16:55:21.464,22930809103297,116,16185,675,310260,28,-88,-10,2147483647,2147483647,2147483647
11-07 16:55:21.931,22930809103297,116,16185,675,310260,28,-88,-10,2147483647,2147483647,2147483647
11-07 16:55:26.524,22930809103297,116,16185,675,310260,28,-88,-10,2147483647,2147483647,2147483647
11-07 16:55:32.545,22932772666097,116,16185,675,310260,22,-96,-8,2147483647,2147483647,2147483647
11-07 16:55:32.551,22932772666097,116,16185,675,310260,22,-96,-8,2147483647,2147483647,2147483647
11-07 16:55:38.076,22933274347918,116,16185,675,310260,24,-94,-10,2147483647,2147483647,2147483647
11-07 16:55:38.080,22933274347918,116,16185,675,310260,24,-94,-10,2147483647,2147483647,2147483647
11-07 16:55:38.518,22933274347918,116,16185,675,310260,24,-94,-10,2147483647,2147483647,2147483647
11-07 16:55:38.545,22933274347918,116,16185,675,310260,24,-94,-10,2147483647,2147483647,2147483647
11-07 16:55:39.040,22933274347918,116,16185,675,310260,24,-94,-10,2147483647,2147483647,2147483647
11-07 16:55:39.079,22933274347918,116,16185,675,310260,24,-94,-10,2147483647,2147483647,2147483647
11-07 16:55:39.509,22933274347918,116,16185,675,310260,24,-94,-10,2147483647,2147483647,2147483647
11-07 16:55:39.529,22933274347918,116,16185,675,310260,24,-94,-10,2147483647,2147483647,2147483647
11-07 16:55:39.997,22933274347918,116,16185,675,310260,24,-94,-10,2147483647,2147483647,2147483647
11-07 16:55:40.000,22933274347918,116,16185,675,310260,24,-94,-10,2147483647,2147483647,2147483647
11-07 16:55:40.527,22935385973649,116,16185,675,310260,23,-96,-8,2147483647,2147483647,2147483647
11-07 16:55:40.567,22935385973649,116,16185,675,310260,23,-96,-8,2147483647,2147483647,2147483647
11-07 16:55:45.607,22936551269807,116,16185,675,310260,27,-90,-12,2147483647,2147483647,2147483647
11-07 16:55:45.626,22936551269807,116,16185,675,310260,27,-90,-12,2147483647,2147483647,2147483647
11-07 16:55:51.668,22936931191511,116,16185,675,310260,23,-96,-8,2147483647,2147483647,2147483647
11-07 16:55:57.526,22936931191511,116,16185,675,310260,23,-96,-8,2147483647,2147483647,2147483647
11-07 16:55:57.835,22937258330085,116,16185,675,310260,23,-96,-9,2147483647,2147483647,2147483647
11-07 16:55:57.840,22937258330085,116,16185,675,310260,23,-96,-9,2147483647,2147483647,2147483647
11-07 16:55:58.340,22937258330085,116,16185,675,310260,23,-96,-9,2147483647,2147483647,2147483647
11-07 16:55:58.363,22937258330085,116,16185,675,310260,23,-96,-9,2147483647,2147483647,2147483647
11-07 16:55:58.847,22937258330085,116,16185,675,310260,23,-96,-9,2147483647,2147483647,2147483647
11-07 16:55:58.852,22937258330085,116,16185,675,310260,23,-96,-9,2147483647,2147483647,2147483647
11-07 16:55:59.358,22937258330085,116,16185,675,310260,23,-96,-9,2147483647,2147483647,2147483647
11-07 16:55:59.397,22937258330085,116,16185,675,310260,23,-96,-9,2147483647,2147483647,2147483647
11-07 16:55:59.898,22939553280991,116,16185,675,310260,22,-98,-9,2147483647,2147483647,2147483647
11-07 16:55:59.930,22939553280991,116,16185,675,310260,22,-98,-9,2147483647,2147483647,2147483647
11-07 16:56:00.365,22939553280991,116,16185,675,310260,22,-98,-9,2147483647,2147483647,2147483647
11-07 16:56:00.402,22939553280991,116,16185,675,310260,22,-98,-9,2147483647,2147483647,2147483647
11-07 16:56:01.033,22939553280991,116,16185,675,310260,22,-98,-9,2147483647,2147483647,2147483647
11-07 16:56:01.922,22939553280991,116,16185,675,310260,22,-98,-9,2147483647,2147483647,2147483647
11-07 16:56:02.366,22941215785323,116,16185,675,310260,24,-93,-9,2147483647,2147483647,2147483647
11-07 16:56:02.388,22941215785323,116,16185,675,310260,24,-93,-9,2147483647,2147483647,2147483647
11-07 16:56:02.856,22941215785323,116,16185,675,310260,24,-93,-9,2147483647,2147483647,2147483647
11-07 16:56:02.882,22941215785323,116,16185,675,310260,24,-93,-9,2147483647,2147483647,2147483647
11-07 16:56:03.332,22941215785323,116,16185,675,310260,24,-93,-9,2147483647,2147483647,2147483647
11-07 16:56:03.345,22941215785323,116,16185,675,310260,24,-93,-9,2147483647,2147483647,2147483647
11-07 16:56:03.821,22941215785323,116,16185,675,310260,24,-93,-9,2147483647,2147483647,2147483647
11-07 16:56:03.824,22941215785323,116,16185,675,310260,24,-93,-9,2147483647,2147483647,2147483647
